,smiles,mass,score,rank
2996,CCCCCCCCCCOC(=O)CCCCC(=O)OCCCCCCCCCC,426.37091008,0.3493532061894864,74
2997,CC(C)CCCCCCCOC(=O)CCCCC(=O)OCCCCCCCC(C)C,426.37091008,0.4244548563007444,28
2998,CCCCCCCCCCOC(=O)CCCCC(=O)OCCCCCCCC,398.339609952,0.46463180971842,35
2999,CCOCCOC(=O)CCCCC(=O)OCCOCC,290.172938552,0.7096483460656228,1
3000,CCCCOCCOCCOC(=O)CCCCC(=O)OCCOCCOCCCC,434.28796830399995,0.4855310199300029,1
3001,CCOC(=O)C=CC(=O)OCC,172.073558864,0.7789622131720502,4
3002,CCCCOC(=O)C=CC(=O)OCCCC,228.13615912,0.7621943521627556,12
3003,CCCCC(CC)COC(=O)C=CC(=O)OCC(CC)CCCC,340.261359632,0.591049752845662,7
3004,COC(=O)CC(=C)C(=O)OC,158.0579088,0.8017971136234542,2
3005,CCOC(=O)C=CC(=O)OCC,172.073558864,0.7919455176755833,5
3006,CCCCOC(=O)C=CC(=O)OCCCC,228.13615912,0.8171727361769952,1
3007,CCCCOC(=O)OCCCC,174.125594436,0.6985216562483324,2
3008,CC(C1)OC(=O)O1,102.031694052,0.3635426618745191,279
3009,Cc(c2)c(C)cc(c2)C(C)c(c1)cccc1,210.140850576,0.6426339941449989,55
3010,CC(C)c(c2)cc(c1)c(c2)c(cc1)C(C)C,212.15650064,0.6708259774265599,52
3011,O=c(c21)c(c3)c(ccc3)c(=O)c(cccc2)1,208.052429496,0.8034182357922112,9
3012,c(c4)cc(c(=O)1)c(c4)c(c3)c(c2cc3)c(ccc2)1,230.07316494,0.718921175453982,33
3013,[H]C(Cl)(C([H])(Cl)1)C([H])(Cl)C([H])(Cl)C([H])(Cl)C([H])(Cl)1,287.860066272,0.5554302992027791,1
3014,Oc(c2)c(ccc2)c(c1)c(O)ccc1,186.06807956,0.6869631097553316,61
3015,[O-1][N+1](=O)c(c(Cl)1)c(Cl)c(Cl)c(Cl)c(Cl)1,292.83716664,0.5484965211105691,2
3016,c(c2)cc(c1)c(c2)ccc1,128.062600256,0.8155631081445528,8
3017,ClCCOCCCl,141.995220236,0.6595833217096729,5
3018,CSc(n1)sc(c2)c(ccc2)1,181.001991224,0.7331050036221961,9
3019,O=C(c21)c(c3)c(ccc3)c(cccc2)1,180.057514876,0.7252635795790392,34
3020,CC(=O)c(c1)cccc1,120.057514876,0.7334325052175286,9
3021,c(c2)ccc(c2)C(=O)c(c1)cccc1,182.07316494,0.8095480267717128,1
3022,Oc(c1)cccc1,94.041864812,0.6230564651566723,20
3023,O=Cc(c1)cccc1,106.041864812,0.7919062311711109,3
3024,Cc(c1)cccc1,92.062600256,0.7493709419431269,12
3025,COc(c1)c(ccc1)[N+1]([O-1])=O,153.042593084,0.7592689274962446,2
3026,OCC=C(C)CCC=C(C)C,154.135765196,0.38720689405347325,220
3027,CCCCC(CC)CO,130.135765196,0.7108397362652109,50
3028,ClC(Cl)Br,161.863867492,0.730246270866339,1
3029,ClCBr,127.902839844,0.7484441856710559,1
3030,ClC(Br)Br,205.813351912,0.7628330203487637,2
3031,[O-1][N+1](=O)c(c2)cc([N+1]([O-1])=O)c(c2)N(C1)CCC1,237.074955832,0.6823886644665145,2
3032,[O-1][N+1](=O)c(c2)cc([N+1]([O-1])=O)c(c2)N(C1)CCCC1,251.090605896,0.6396134122899059,3
3033,[H]C(C)(CCCC(C)C)C(C1(C)4)([H])CCC1(C(C([H])2CC4)([H])CCC([H])(C3)C2(C)CCC3([H])O)[H],388.37051615599995,0.6273056342071345,14
3034,[H]C(O)(C4)CC([H])(C3)C(C)(C4)C([H])(C2)C([H])(C3)C([H])(C1)C(C)(C2)C(=O)C1,290.2245802,0.6849358076612051,7
3035,[H]C(C)(CCCC(C)C)C(C1(C)4)([H])CCC1(C(C([H])2CC4)([H])CCC([H])(C3)C2(C)CCC3([H])O)[H],388.37051615599995,0.6603195365030613,10
3036,O=C(C4)C=C(C3)C(C)(C4)C([H])(C2)C([H])(C3)C([H])(C1)C(C)(C2)C(O)C1,288.208930136,0.5465383187711419,2
3037,O=C(C4)C=C(C3)C(C)(C4)C([H])(C2)C([H])(C3)C([H])(C1)C(C)(C2)C(C(C)=O)C1,314.2245802,0.605897998315902,48
3038,C(C2([H])3)([H])(C(C)(C4)C(CC(C4)([H])O)=CC3)CCC(C2([H])1)(C)C([H])(CC1)C(CCCC(C)C)([H])C,386.354866092,0.5855326821955008,29
3039,Oc(c4)cc(C3)c(c4)C([H])(C2)C([H])(C3)C([H])(C1)C(C)(C2)C(O)C(O)1,288.17254462799997,0.5858107347824243,62
3040,Oc(c4)cc(C3)c(c4)C([H])(C2)C([H])(C3)C([H])(C1)C(C)(C2)C([H])(O)C1,272.177630008,0.6619701954068952,35
3041,CCCCOc(n1)cc(C(=O)NCCN(CC)CC)c(c2)c(ccc2)1,343.225977168,0.5554934430211962,7
3042,CCOc(n1)cc(C(=O)NCCN(CC)CC)c(c2)c(ccc2)1,315.19467704,0.6939447135360893,1
3043,CCN(CC)CCNC(=O)c(c1)c(c2)c(ccc2)nc(O[Si](C)(C)C)1,359.202903698,0.6339795666469611,2
3044,CCN(CC)CCNC(=O)c(c1)c(c2)c(ccc2)nc(Cl)1,305.12948994,0.648862348540264,1
3045,CCNCCNC(=O)c(c1)c(c2)c(ccc2)nc(OCCCC)1,315.19467704,0.7175174474683916,1
3046,CCNCCNC(=O)c(c1)c(c2)c(ccc2)nc(OCCC(C)O)1,331.18959165999996,0.8498301291341746,1
3047,CCNCCNC(=O)c(c1)c(c2)c(ccc2)nc(O[Si](C)(C)C)1,331.17160357,0.7045105007141086,2
3048,CCCCOc(n1)cc(C(=O)O[Si](C)(C)C)c(c2)c(ccc2)1,317.14472012600004,0.748893381418428,1
3049,CC(CCOc(n1)cc(C(=O)O[Si](C)(C)C)c(c2)c(ccc2)1)O[Si](C)(C)C,405.179161532,0.8761026832777788,1
3050,C[Si](C)(C)OC(=O)c(c1)c(c2)c(ccc2)nc(O[Si](C)(C)C)1,333.12164665600005,0.8620093691652093,1
3051,C[Si](C)(C)OC(=O)c(c2)c(c1)c(nc(O[Si](C)(C)C)2)c(cc1)O[Si](C)(C)C,421.15608806200004,0.689338651759109,2
3052,C[Si](C)(C)Oc(c2)cc(c(c2)1)c(cc(O[Si](C)(C)C)n1)C(=O)O[Si](C)(C)C,421.156088062,0.6378681115419328,1
3053,OCCOc(n1)cc(C(=O)NCCN(CC)CC)c(c2)c(ccc2)1,331.18959166,0.5178215835029967,19
3054,CCN(CC)CCNC(=O)c(c1)c(c2)c(ccc2)nc(OCCO[Si](C)(C)C)1,403.229118446,0.5157547382134646,3
3055,CCCCOc(n1)cc(C(=O)NCC(=O)O[Si](C)(C)C)c(c2)c(ccc2)1,374.166183842,0.6564169917431466,4
3056,CC=CCOc(n1)cc(C(=O)NCCN(CC)CC)c(c2)c(ccc2)1,341.210327104,0.5975856206133345,12
3057,C[Si](C)(C)OCCOc(n1)cc(C(=O)O[Si](C)(C)C)c(c2)c(ccc2)1,377.147861404,0.8379861452586177,1
3058,CCNCCNC(=O)c(c1)c(c2)c(ccc2)nc(OCCO[Si](C)(C)C)1,375.197818318,0.45735298633448956,10
3059,CCN(CC)CCNC(=O)c(c1)c(c2)c(ccc2)nc(OCCC(C)O)1,359.22089178799996,0.6785827198325393,1
3060,CCN(CC)CCNC(=O)c(c1)c(c2)c(ccc2)nc(OCCC(C)O[Si](C)(C)C)1,431.26041857399997,0.46252546984846765,2
3061,C(C(COc(n2)cc(C(=O)NCCN(CC)CC)c(c21)cccc1)O[Si](C)(C)C)(C)O[Si](C)(C)C,519.29485998,0.7461395266685761,1
3062,CCCCOc(c1)ccc(OCCCN(C2)CCOC2)c1,293.199093724,0.7902913542093365,1
3063,OCCOc(c1)ccc(OCCCN(C2)CCOC2)c1,281.162708216,0.7097304778149433,1
3064,O(C2)CCN(C2)CCCOc(c1)ccc(OCCO[Si](C)(C)C)c1,353.202235002,0.6735743365667134,1
3065,CC(O)CCOc(c1)ccc(OCCCN(C2)CCOC2)c1,309.194008344,0.8138612503391743,1
3066,CC(CCOc(c1)ccc(OCCCN(C2)CCOC2)c1)O[Si](C)(C)C,381.23353513,0.7227988370658146,1
3067,Oc(c1)ccc(OCCCN(C2)CCOC2)c1,237.136493468,0.5773594869326332,7
3068,O(C2)CCN(C2)CCCOc(c1)ccc(c1)O[Si](C)(C)C,309.17602025400004,0.7335439908121815,2
3069,CCCCOc(n1)c(ccc1)C(=O)NCCN(CC)CC,293.210327104,0.7203862957231799,13
3070,CCN(CC)CCNC(=O)c(c1)c(ncc1)O[Si](C)(C)C,309.187253634,0.6844573609394512,5
3071,CCCCOc(n1)c(ccc1)C(=O)O[Si](C)(C)C,267.12907006200004,0.886057538006957,1
3072,CCN(CC)CCNC(=O)c(c1)c(OCCC(C)O)ncc1,309.205241724,0.6373624878357307,9
3073,CCN(CC)CCNC(=O)c(c1)c(ncc1)OCCC(C)O[Si](C)(C)C,381.24476851,0.5410824770147715,4
3074,CCNCCNC(=O)c(c1)c(OCCCC)ncc1,265.179026976,0.780043274569932,1
3075,CCN(CC)CCNC(=O)c(c1)c(ncc1)OCC(O)C(C)O,325.200156344,0.5150373289111967,25
3076,CCNCCNC(=O)c(c1)c(OCCC(C)O)ncc1,281.173941596,0.5519410745065684,1
3077,CCNCCNC(=O)c(c1)c(ncc1)OCCC(C)O[Si](C)(C)C,353.21346838200003,0.7926716776823767,1
3078,CCNCCNC(=O)c(c1)c(ncc1)OCC(O[Si](C)(C)C)C(C)O[Si](C)(C)C,441.247909788,0.39638855499713194,5
3079,CCN(CC)CCNC(=O)c(c1)c(ncc1)OCC(O[Si](C)(C)C)C(C)O[Si](C)(C)C,469.279209916,0.3829794610838716,3
3080,Nc(c2)ccc(c2)C(=O)OC(C1)CCCC1,219.125928784,0.9270119255703853,1
3081,CCOC(=O)c(c1)ccc(N)c1,165.078978592,0.7676655314813421,8
3082,COC(=O)c(c1)ccc(NC(C)=O)c1,193.073893212,0.8548456960805842,3
3083,CCCCOC(=O)c(c1)ccc(c1)[N+1]([O-1])=O,223.084457896,0.7815843852003024,5
3084,Cn(c2)c(C(=O)1)c(n2)N(C)C(=O)N(C)1,194.08037556,0.8082447215637998,4
3085,C(C2([H])3)([H])(C(C)(C4)C(CC(C4)([H])O)=CC3)CCC(C2([H])1)(C)C([H])(CC1)C(CCCC(C)C)([H])C,386.354866092,0.8469343012176328,2
3086,C(CCC(C)C)C(C([H])(C12C)CCC(C([H])(C4)C([H])(C(C)(C3=C4)CCC(O[Si](C)(C)C)C3)CC2)([H])1)([H])C,458.39439287799996,0.7678362703713301,2
3087,C(OC([H])(C4)CC(C3(C4)C)=CCC([H])(C23[H])C([H])(C1(CC2)C)CCC(C(CCCC(C)C)([H])C)1[H])(=O)CCCCCCCCCCCCCCCCC,652.6158318,0.666577212873378,1
3088,c(c2)cc(c1)c(c2)ccc1,128.062600256,0.7827904646426391,18
3089,[O-1][N+1](=O)c(c2)ccc(c2)C(=O)OC(C1)CCCC1,249.10010796,0.8279308183523095,1
3090,[N-1]=[N+1]=Nc(c2)ccc(c2)C(=O)OC(C1)CCCC1,245.11642672,0.8391070690966281,1
3091,COC(=O)c(c1)c(ccc1)C(=O)OC,194.0579088,0.8943503649452238,4
3092,CCCCOc(n1)cc(C(=O)NCCN(C)C)c(c2)c(ccc2)1,315.19467704,0.527425741721236,8
3093,CN(C)CCNC(=O)c(c1)c(c2)c(ccc2)nc(OCCC(C)O)1,331.18959165999996,0.2264734271045856,35
3094,OCCOc(n1)cc(C(=O)NCCN(C)C)c(c2)c(ccc2)1,303.158291532,0.3396802104510112,21
3095,CN(C)CCNC(=O)c(c1)c(c2)c(ccc2)nc(OCC(O[Si](C)(C)C)C(C)O[Si](C)(C)C)1,491.26355985199996,0.3128592623063341,4
3096,CCN(CC)CCNC(=O)c(c1)ccc(Cl)c1,254.118590908,0.7543705984728232,3
3097,OCCCN(C1)CCOC1,145.11027872,0.7684447618813794,23
3098,O(C1)CCN(C1)CCCO[Si](C)(C)C,217.14980550599998,0.7926980628016117,2
3099,CN(C2)C(CC2)c(c1)cncc1,162.115698448,0.9277852750591029,3
3100,O=C(C2)N(C)C(C2)c(c1)cncc1,176.094963004,0.7763105349673173,3
3101,c(c2)cc(c1)c(c2)ncc1,129.057849224,0.9055660823331968,5
3102,CCCCOc(c1)nc(c2)c(ccc2)c1,201.1153641,0.8338293843698928,1
3103,CCCCOc(c1)ccc(O)c1,166.099379688,0.8598392396999077,9
3104,CCCCOc(c1)ccc(c1)O[Si](C)(C)C,238.138906474,0.8928744525932532,1
3105,COC(=O)C(C)c(c2)cc(cc2)C(=O)c(c1)cccc1,268.10994437200003,0.9183911870637602,1
3106,COC(=O)C(CC)c(c2)cc(cc2)C(=O)c(c1)cccc1,282.125594436,0.9002148560061493,1
3107,COC(=O)C(C)c(c2)cc(cc2)C(=O)c(c1)cc(OC)cc1,298.120509056,0.876519757594136,2
3108,COC(=O)C(C)c(c2)cc(cc2)C(=O)c(c1)cc(O)cc1,284.104858992,0.8919724487090683,2
3109,COC(=O)C(C)c(c2)cc(cc2)C(=O)c(c1)ccc(OC)c1,298.120509056,0.8826181028895583,2
3110,COC(=O)C(C)c(c2)cc(cc2)C(=O)c(c1)ccc(O)c1,284.104858992,0.8622283438968718,2
3111,C[Si](C)(C)OC(=O)C(C)c(c2)cc(cc2)C(=O)c(c1)ccc(c1)O[Si](C)(C)C,414.16826249999997,0.7760929098853034,2
3112,COP(=O)(OC)OC,140.02384539800002,0.6922309203473437,17
3113,COP(=S)(OC)OC,156.001001778,0.633956792478954,15
3114,COC(=O)CSP(=S)(OC)OC,229.983637462,0.8695738104773363,1
3115,Nc(c1)ccc(Cl)c1,127.01887687199999,0.8683287375404627,9
3116,c(c2)cc(O1)c(c2)OC1,122.036779432,0.7968575626063341,13
3117,Cn(c2)c(C(=O)1)c(n2)N(C)C(=O)N(C)1,194.08037556,0.6625360554312217,125
3118,O=CN(C)c(c2)c(cc(Cl)c2)C(=O)c(c1)c(Cl)ccc1,307.01668395200005,0.7703866230699038,1
3119,Clc(c3)cc(c(c3)2)C(=NC(O)C(=O)N2)c(c1)c(Cl)ccc1,320.01193292,0.8064732603698439,1
3120,CC(=O)Nc(c2)c(cc(Cl)c2)C(=O)c(c1)c(Cl)ccc1,307.01668395200005,0.8200957805965199,1
3121,Clc(c3)cc(c(c3)2)C(=NCC(=O)N(C)2)c(c1)c(Cl)ccc1,318.03266836399996,0.8739922071028944,2
3122,O=C(C2)Nc(c3)c(cc(Cl)c3)C(=N2)c(c1)c(Cl)ccc1,304.01701829999996,0.8837811475867957,1
3123,COC(=O)C(=O)N(C)c(c2)c(cc(Cl)c2)C(=O)c(c1)c(Cl)ccc1,365.02216325600006,0.5966575567545501,1
3124,NCCO,61.052763844,0.8063115408512135,1
3125,c(c2)ccc(c2)Oc(c1)cccc1,170.07316494,0.8445907192768951,8
3126,OC(=O)Cc(c1)ccc(O)c1,152.047344116,0.7380585308908739,18
3127,Oc(c1)ccc(c1)C(O)=O,138.031694052,0.8555300380326277,4
3128,CC(=O)c(c1)cc(Br)cc1,197.968026944,0.8433004432605621,4
3129,[O-1][N+1](=O)c(c1)ccc(Cl)c1,156.993056048,0.920461921619145,3
3130,COc(c1)c(O)ccc1,124.052429496,0.7510539843364725,32
3131,COC(=O)Cc(c1)ccc(O)c1,166.06299418,0.6762202882145044,18
3132,OC(=O)CNC(=O)c(c1)cccc1,179.058243148,0.7842594593174288,3
3133,CCc(c2)cc(cc2)Oc(c1)cccc1,198.104465068,0.8253255832333504,16
3134,OC(=O)Cc(c1)c(c2)c(ccc2)cc1,186.06807956,0.8081681475840985,6
3135,COC(=O)C(C)c(c2)cc(cc2)C(=O)c(c1)cccc1,268.10994437200003,0.8011432930213898,3
3136,COc(c1)c(OC)cc(O2)c(C=CC(=O)2)1,206.0579088,0.7839743484217325,27
3137,c(c2)ccc(c2)C(=O)c(c1)cccc1,182.07316494,0.8276299293526963,1
3138,OC(=O)c(c1)cccc1,122.036779432,0.802408513261396,2
3139,CC(C1)O1,58.041864812,0.6880053916256176,6
3140,NC(=O)c(c1)c(O)ccc1,137.047678464,0.9009847226402423,3
3141,ON=C(C1)CCCC1,113.084063972,0.8272096874240809,4
3142,CC(=O)c(c1)cccc1,120.057514876,0.8296161114767592,4
3143,OC(=O)C(O)c(c1)cccc1,152.04734411599998,0.8397315198997954,6
3144,Oc(c2)ccc(c2)c(c1)ccc(O)c1,186.06807956,0.7443111168369229,46
3145,Oc(c2)ccc(c2)c(c1)cccc1,170.07316494,0.782318067938645,17
3146,Oc(c2)c(ccc2)c(c1)c(O)ccc1,186.06807956,0.770399744467,51
3147,c(c2)ccc(c2)SSc(c1)cccc1,218.02239232,0.8193260468876844,1
3148,CCOC(=O)c(c1)cccc1,150.06807956,0.8270081367543283,2
3149,N#Cc(c1)cccc1,103.04219916,0.3927743368441641,71
3150,NCc(c1)cccc1,107.073499288,0.7795521824922199,20
3151,O=Cc(c1)cccc1,106.041864812,0.7712247527915044,8
3152,O=C(C4)C([H])=C(C3)C([H])(C4)C([H])(C2)C([H])(C3)C([H])(C1)C(C)(C2)C([H])(O)C1,274.193280072,0.8795229725092688,1
3153,c(c(C(C)(C)C)4)c(cc(C(C)(C)C)c4O)Cc(c(C)1)c(C)c(Cc(c3)cc(C(C)(C)C)c(c3C(C)(C)C)O)c(C)c(Cc(c2)cc(C(C)(C)C)c(c2C(C)(C)C)O)1,774.5950963560001,0.3540656872703415,3
3154,S(CCCCCCCC)c(n2)nc(nc(SCCCCCCCC)2)Nc(c1)cc(c(O)c1C(C)(C)C)C(C)(C)C,588.3895544119999,0.880835847646145,1
3155,C(CCCCCCCCCOC(=O)CCc(c1)cc(c(c1C(C)(C)C)O)C(C)(C)C)CCCCCCCC,530.469895844,0.6863549931525411,1
3156,NC(=O)N=NC(N)=O,116.033425368,0.7502272873839452,4
3157,C(CCCCNC(CCc(c2)cc(C(C)(C)C)c(O)c(C(C)(C)C)2)=O)CNC(CCc(c1)cc(C(C)(C)C)c(O)c(C(C)(C)C)1)=O,636.4866085279999,0.8973457677842244,1
3158,Cc(c1)cc(C(C)(C)C)c(O)c1C(C)(C)C,220.182715388,0.7045908455734249,38
3159,c(Cc(c2)cc(c(c2C(C)(C)C)O)C(C)(C)C)(c1)cc(c(c1C(C)(C)C)O)C(C)(C)C,424.334130648,0.715350642496138,4
3160,Cc(c1)c(O)cc(c(C(CC(C)c(c3)c(C)cc(c3C(C)(C)C)O)c(c2)c(C)cc(O)c(C(C)(C)C)2)1)C(C)(C)C,544.391645524,0.8499360156771972,1
3161,Cc(c1)cc(C(C)(C)C)c(O)c1Cc(c2)c(O)c(cc(C)2)C(C)(C)C,340.240230264,0.6868902819811084,2
3162,Oc(c2)c(cc(c(C)2)Sc(c(C)1)cc(c(O)c1)C(C)(C)C)C(C)(C)C,358.19665119999996,0.7534030228656904,6
3163,c(c2O)c(c(cc(C(C)(C)C)2)C(c(c1)c(cc(c(C(C)(C)C)1)O)C)CCC)C,382.287180456,0.3841845261190883,26
3164,OCc(c1)cc(C(C)(C)C)c(O)c1C(C)(C)C,236.177630008,0.7687614733041743,9
3165,CN(C)Cc(c1)cc(C(C)(C)C)c(O)c1C(C)(C)C,263.224914548,0.8225887440004515,1
3166,O(C(=O)CCc(c2)cc(c(c2C(C)(C)C)O)C(C)(C)C)CCCCCCOC(=O)CCc(c1)cc(c(c1C(C)(C)C)O)C(C)(C)C,638.454639704,0.8637564614220853,1
3167,C(CCCCCCCOC(=O)CCSCCC(=O)OCCCCCCCCCCCC)CCCC,514.405581336,0.46288217923581154,3
3168,C(OC(CCSCCC(OCCCCCCCCCCCCCC)=O)=O)CCCCCCCCCCCCC,570.468181592,0.43087540118187784,1
3169,C(CCCCCCCCCCCCOC(=O)CCSCCC(OCCCCCCCCCCCCCCCCCC)=O)CCCCC,682.5933821039999,0.5549209182890241,1
3170,C(C(OC(C2)CC(NC2(C)C)(C)C)=O)CCCCCCCC(OC(C1)CC(NC1(C)C)(C)C)=O,480.392708144,0.49948237081559116,1
3171,CCCCCCCCOc(c2)cc(O)c(c2)C(=O)c(c1)cccc1,326.18819469199997,0.7255142917375913,1
3172,Clc(c3)cc(n1)c(c3)nn1c(c2)c(O)c(cc(C(C)(C)C)2)C(C)(C)C,357.160790068,0.7768172706414913,4
3173,Clc(c3)cc(n1)c(c3)nn1c(c2)c(O)c(cc(C)2)C(C)(C)C,315.113839876,0.655710702293342,17
3174,CCCCCCCCCCCCOc(c2)cc(O)c(c2)C(=O)c(c1)cccc1,382.25079494799996,0.8680701966226416,1
3175,CCCCCc(c3)cc(c(O)c(CCCCC)3)n(n1)nc(c2)c(ccc2)1,351.231062548,0.45194131492259015,32
3176,COc(c2)cc(O)c(c2)C(=O)c(c1)c(O)ccc1,244.073558864,0.7389729609027612,3
3177,C=CC(=O)NCOCc(c1)cc(C(C)(C)C)c(O)c1C(C)(C)C,319.214743788,0.8243975569781536,1
3178,CC(C)(C)c(c1)c(O)cc(C(C)(C)C)c(O)1,222.161979944,0.7255351704985186,40
3179,CCCCCCCCCc(c1)ccc(O)c1,220.182715388,0.42833686102702445,451
3180,COC(=O)CCCCC(=O)OC,174.089208928,0.875638053965745,1
3181,CCOC(=O)CCCCC(=O)OCC,202.120509056,0.8288478287443892,1
3182,CC(C)OC(=O)c(c1)c(ccc1)C(=O)OC(C)C,250.120509056,0.8297571310524103,6
3183,CCCCOP(=O)(OCCCC)OCCCC,266.164695974,0.5805719777364394,7
3184,CCOP(=O)(OCC)OCC,182.07079559,0.8888582906706414,1
3185,c(c3)ccc(c3)OP(=O)(Oc(c2)cccc2)Oc(c1)cccc1,326.07079559000005,0.8222947508826414,1
3186,CCCCCCCCC=CCCCCCCCC(N)=O,281.27186474,0.4294891795205014,335
3187,CC(=C)C(=O)OCC(O)CNc(c2)ccc(c2)Nc(c1)cccc1,326.163042564,0.9026054534930282,1
3188,CCCC[Sn](CCCC)(O1)OC(=O)C=CC(=O)1,348.03835381999994,0.6012756243854458,1
3189,CCCC[Sn](OC(CCCCCCCCCCC)=O)(OC(CCCCCCCCCCC)=O)CCCC,632.382655228,0.44150192268571775,1
3190,c(c2)ccc(c2)C(=O)c(c1)cccc1,182.07316494,0.888788983307318,1
3191,CCC(C)C(C1)CCC(O)C1,156.15141526,0.6791251530887558,74
3192,CC(C1)CC(C)(C)CC(O)1,142.135765196,0.8610559722705107,3
3193,CCC(C)C(C1)C(O)CCC1,156.15141526,0.8907304510856172,1
3194,OC(C1)C(CCC1)C(C)(C)C,156.15141526,0.8402114900599361,4
3195,OC(C1)CCC(C1)C(C)(C)C,156.15141526,0.6816784866986739,18
3196,CCCCC(CC)CO,130.135765196,0.3579323414172043,383
3197,CC(C1)CCC(O)C1,114.104465068,0.8410286601266547,14
3198,CC(C1)C(O)CCC1,114.104465068,0.8521130277253464,17
3199,CC(C1)CC(O)CC1,114.104465068,0.8686971672286771,10
3200,OC(C1)CCCC1,100.088815004,0.8445356262678836,13
3201,OCC(C1)CCC1,100.088815004,0.8375734173779559,11
3202,CC(C1)C(O)C(O)C1,116.083729624,0.49983575413495834,129
3203,OC(C1)CCC1,86.07316494,0.47359774697248264,69
3204,C(C2)CCC(C2)NC(C1)CCCC1,181.183049736,0.4995589399317179,73
3205,CCCCNC(C1)CCCC1,155.167399672,0.5366658073379019,37
3206,NCCCNC(C1)CCCC1,156.16264864,0.3743968570965769,328
3207,NC(C1)C(N)CCC1,114.11569844799999,0.6618343219744592,10
3208,NC(C1)CC(N)CC1,114.11569844799999,0.48996790876845153,136
3209,CNC(C1)CCCC1,113.12044947999999,0.682340736230779,20
3210,CN(C)C(C1)CCCC1,127.13609954399999,0.7172402895275461,33
3211,CCNC(C1)CCCC1,127.13609954399999,0.7595777660113677,32
3212,CCCC(O)(C1)CCCC1,142.135765196,0.3417106946157017,370
3213,CC(C)C(C1)C(O)CCC1,142.135765196,0.860815085165674,3
3214,O=C(C1)CCCCCCCCCC1,182.167065324,0.7235536781913551,45
3215,c(c2)ccc(c2)c(c1)cccc1,154.07825032,0.8260260513984815,11
3216,c(c2)ccc(c2)c(c1)c(Cl)ccc1,188.039277968,0.8190795355903956,2
3217,Clc(c2)ccc(c2)c(c1)cccc1,188.039277968,0.8182547197399209,2
3218,Clc(c2)ccc(c2)c(c1)ccc(Cl)c1,222.000305616,0.7996766572269595,7
3219,Clc(c1)c(Cl)c(Cl)cc1,179.930033136,0.8144160917992568,10
3220,Clc(c1)cc(Cl)c(Cl)c1,179.930033136,0.8339232127762735,4
3221,Clc(c1)cc(Cl)cc(Cl)1,179.930033136,0.7737159896111452,10
3222,Clc(c1)c(Cl)c(Cl)c(Cl)c1,213.891060784,0.734189333574174,9
3223,Clc(c1)cc(Cl)c(Cl)c(Cl)1,213.891060784,0.7893654366826686,3
3224,Clc(c1)c(Cl)cc(Cl)c(Cl)1,213.891060784,0.750644420913441,3
3225,Clc(c(Cl)1)c(Cl)c(Cl)c(Cl)c(Cl)1,281.81311608,0.7052688315406129,11
3226,Clc(c1)cccc1,112.00797784,0.7631165388411657,2
3227,Clc(c1)c(Cl)ccc1,145.969005488,0.7244906841336648,12
3228,Clc(c1)cc(Cl)cc1,145.969005488,0.8601285202372155,3
3229,Clc(c1)ccc(Cl)c1,145.969005488,0.8305371101577557,3
3230,OCC(C1)C(C)CCC1,128.120115132,0.5126125833016482,72
3231,OCC(C1)CCCC1,114.104465068,0.8368754832839923,4
3232,OC(C1)C(O)C(O)C(O)C(O)1,164.068473484,0.5732140481654826,5
3233,CCCCCC(C1)CCC(O)C1,170.167065324,0.7268312932440082,6
3234,OC(C1)C(O)CC(O)C(O)1,148.073558864,0.5916990605629485,4
3235,OC(C1)CC(O)C(O)C(O)1,148.073558864,0.46604550842250675,43
3236,OC(C1)C(O)C(O)CC1,132.078644244,0.5918705082074623,1
3237,OC(C1)CC(O)CC(O)1,132.078644244,0.5298966713659973,25
3238,[H]C(O)(C1)CCC([H])(O)C1,116.083729624,0.43741186831904033,123
3239,OC(C1)C(O)CCC1,116.083729624,0.5259705027288518,100
3240,[H]C(O)(C1)C([H])(O)CCC1,116.083729624,0.5382454323420198,161
3241,OC(C1)CC(O)CC1,116.083729624,0.49672102061708306,24
3242,Oc(c1)c(O)ccc1,110.036779432,0.8639118202764111,4
3243,Oc(c1)cc(O)cc1,110.036779432,0.757133709276573,42
3244,Oc(c1)ccc(O)c1,110.036779432,0.819629361106894,22
3245,Cc(c1)sc(C(F)(F)F)c1C(F)(F)F,233.993790448,0.8565916213318711,1
3246,CC(C)(C)C(C2)(C1)C(C(C)(C)C)(C(=O)C(C)(C)2)1,236.21401551600002,0.7561287964925092,1
3247,CC(C)(C)C(=O)C(C(C(C)(C)C)=1)C(C(C)(C)C)1,236.21401551600002,0.2565072746407217,315
3248,CC(C)(C)C(=O)C(C=1)C(C(C)(C)C)1,180.15141526,0.715707835064808,1
3249,CC(C)(C)C=C=CC(=O)C(C)(C)C,180.15141526,0.5335738546385995,47
3250,CC(=O)Cc(c1)cccc1,134.07316494,0.838027612640377,4
3251,O=C(OCc(c2)cccc2)C(=O)OCc(c1)cccc1,270.089208928,0.565206772532529,19
3252,CCOC(=O)NC(CCl)NC(=O)OCC,238.07203464,0.34785637096937494,262
3253,COC(=O)C(C2)=CCc(c(C)1)c(CC(C)=CC2)oc1,260.1412445,0.8031611938330696,2
3254,COC(=O)C(=C)C(C1)C(C)(C=C)Cc(o2)c(c(C)c2)1,260.1412445,0.5583870855137799,30
