,ind,frac,accuracy,precision,recall,f1
38,238.0,0.6551869675991456,0.8239744711513717,0.8421206795547744,0.9009714822939516,0.8705526116578349
39,253.0,0.6261883315747484,0.9549127592773688,0.9593875378694834,0.9685872530379432,0.9639654463183877
40,271.0,0.520271765705021,0.902002161717021,0.8895064686152372,0.9251470148509916,0.9069767441860463
41,300.0,0.6445067812749311,0.8092027381748932,0.8577785102175346,0.8401258978290694,0.848860439515636
42,301.0,0.1535579174923437,0.8917597405939575,0.6805324459234608,0.5506563446650959,0.6087441860465116
43,304.0,0.1287490027536866,0.9365381645993104,0.8796407185628743,0.5873650539784087,0.7043874370654519
44,311.0,0.5109195254394318,0.9084873127798652,0.8988391376451078,0.9255650426921144,0.9120063347520538
45,312.0,0.183714646009728,0.9066344124761954,0.8363493312352478,0.6032917139614075,0.7009561490273656
46,326.0,0.3518233522917364,0.8596942714498945,0.8728813559322034,0.7054794520547946,0.7803030303030304
47,334.0,0.15338291684895902,0.920839981470997,0.8335638543107423,0.6056951423785595,0.7015909972836633
48,335.0,0.14175052114162184,0.9075608626280304,0.7934426229508197,0.4496469713861018,0.5740037950664136
49,349.0,0.19826543479939265,0.8981419527510422,0.8015564202334631,0.6439176868976296,0.7141412682363137
50,351.0,0.17269989963198393,0.8720984095939059,0.6731950844854071,0.5175671685857691,0.5852111500584211
51,358.0,0.10462464935532853,0.9296927273663079,0.8178603006189213,0.4436450839328537,0.5752487562189055
52,391.0,0.4843451630336876,0.8483709918163571,0.8602333220070223,0.8160524336520898,0.8375606528451698
53,392.0,0.2959775587410248,0.9125533995573628,0.8869162485526824,0.8050446663163426,0.8439996327242678
54,396.0,0.14993437475873073,0.9484276082145248,0.9138692579505301,0.7194019471488178,0.8050583657587549
55,409.0,0.1881308387163188,0.8926347212929127,0.80329754601227,0.5711559432933478,0.6676226896112174
56,414.0,0.2864863473762771,0.9017448144526224,0.8874653000213538,0.7504514265077645,0.8132276685255846
57,418.0,0.19237717785727154,0.9043697565494878,0.8353196099674973,0.6226110363391656,0.7134484885872918
58,434.0,0.2298376096970945,0.9235163930207422,0.8919135308246597,0.7555957494912955,0.8181150550795594
59,448.0,0.1119283526777672,0.9053991456070822,0.6492307692307693,0.37915543575920935,0.4787294384571753
60,454.0,0.19861543608616208,0.8860466313243092,0.7922028766086299,0.5569451836083023,0.6540625
61,456.0,0.1275909102606995,0.8942302743321838,0.6671911880409127,0.3419354838709677,0.4521460943748333
62,474.0,0.18053889904006998,0.8566061042771115,0.6297397769516728,0.4862227324913892,0.5487528344671201
