,smiles,mass,fp_score,rank
2681,CC(C)(C)Sc(c1)c(ccn1)C(C)(C)C,223.139470672,0.43820224719101125,165
2682,c(c2)ccc(c2)c(c1)c(cnc1)SC(C)(C)C,243.108170544,0.04864864864864865,2943
2683,c(c2)ccc(c2)c(c1)cc(nc1)SC(C)(C)C,243.108170544,0.17972350230414746,2676
2684,CC(=O)OCc(c1)nccc1,151.063328528,0.4775510204081633,76
2685,Cc(c1)nc(cc1)SC(C)(C)C,181.09252048,0.42857142857142855,83
2686,Cc(c1)ncc(c1)SC(C)(C)C,181.09252048,0.6219512195121951,5
2687,CC(C)(C)SCc(c1)nccc1,181.09252048,0.4639175257731959,2
2688,Cc(c1)c(ncc1)SC(C)(C)C,181.09252048,0.39285714285714285,343
2689,Cc(c1)cnc(c1)SC(C)(C)C,181.09252048,0.39593908629441626,306
2690,Cc(c1)cc(cn1)SC(C)(C)C,181.09252048,0.5961538461538461,1
2691,Cc(c1)cc(C)c(n1)SC(C)(C)C,195.108170544,0.36548223350253806,2037
2692,CC(=O)OCc(c1)c(C)cnc1,165.078978592,0.5381679389312977,247
2693,Cc(c1)c(C)c(nc1)SC(C)(C)C,195.108170544,0.5789473684210527,3
2694,Cc(c1)c(C)cc(n1)SC(C)(C)C,195.108170544,0.2987012987012987,3027
2695,Cc(c1)c(C)c(cn1)SC(C)(C)C,195.108170544,0.48295454545454547,32
2696,Cc(c1)c(ccn1)CSC(C)(C)C,195.108170544,0.717391304347826,1
2697,Cc(c1)nc(cc1)CSC(C)(C)C,195.108170544,0.5204081632653061,4
2698,CC(=O)OC(C1SC(C)(C)C)N(C(C)=O)C(C=C1)SC(C)(C)C,359.158885788,0.2974137931034483,166
2699,CC(=O)OC(C(SC)1)N(C(C)=O)C(SC)C=C1,275.064985404,0.3305785123966942,1914
2700,CC(=O)OC(C(SC(C)(C)C)1)N(C(C)=O)C(SC(C)(C)C)C=C(C)1,373.174535852,0.24014336917562723,3353
2701,CC(C)(C)SC(C([H])=1)N(C(C)=O)C(SC(C)(C)C)C(SC(C)(C)C)C(C(C)(C)C)1,445.250677996,0.22748815165876776,1122
2702,CC(=O)OC(N(C(C)=O)1)C(SC(C)(C)C)C(C(C)(C)C)=CC(SC(C)(C)C)1,415.221486044,0.35135135135135137,1549
2703,CC(=O)OC(N(C(C)=O)1)C(SC(C)(C)C)C(c(c2)cccc2)=CC(SC(C)(C)C)1,435.190185916,0.46855345911949686,308
2704,O(c(c4)c(c3)c(c(OCc(c5)cccc5)c4)cc(c32)cccc2)Cc(c1)cccc1,390.161979944,0.7910447761194029,1
2705,c(c2)ccc(c2)N=Nc(c1)cccc1,182.08439832,0.8787878787878788,1
2706,[O-1][N+1](=O)c(c21)c(c3)c(ccc3)cc(cccc2)1,223.063328528,0.8257575757575758,3
2707,CC(C)(C)CSSCC(C)(C)C,206.116292704,0.1717171717171717,2827
2708,CC(C)CSSCC(C)C,178.084992576,0.5918367346938775,4
2709,COc(c4)c(c1)c(c(OC)c4)c(c(c3)cccc3)c(c2)c(ccc2)1,314.130679816,0.75,1
2710,O=Cc(c21)c(c3)c(ccc3)cc(cccc2)1,206.07316494,0.7559055118110236,1
2711,O=Cc(c21)c(c4)c(ccc4)c(c(c3)cccc3)c(cccc2)1,282.104465068,0.7480916030534351,1
2712,COc(c21)c(c3)c(ccc3)cc(cccc2)1,208.088815004,0.4722222222222222,437
2713,c(c1NC)ccc(c(c(c5)cccc5)2)c1c(c(c4)cccc4)c(c3)c(ccc3)2,359.167399672,0.5454545454545454,8
2714,COc(c1)c(c2)c(cc(c3)c(ccc3)2)c(OC)c1,238.099379688,0.8303030303030303,2
2715,C=CC(Cl)CCl,123.98465555199999,0.7727272727272727,1
2716,CCC(C)(Cl)Cl,126.00030561599999,0.28888888888888886,258
2717,CC(=O)C(Cl)Cl,125.963920108,0.640625,1
2718,CCCC(Cl)CCl,140.01595568,0.803921568627451,1
2719,ClCCCC(C)Cl,140.01595568,0.6666666666666666,5
2720,CCCC(C)(Cl)Cl,140.01595568,0.631578947368421,8
2721,CC(Cl)CC(C)Cl,140.01595568,0.36,9
2722,FC(Cl)C(Cl)Cl,149.920611324,0.2727272727272727,45
2723,ClC=C(Cl)C=C(Cl)Cl,189.891060784,0.26582278481012656,1488
2724,ClCC(Cl)C(Cl)CCl,193.922360912,0.5681818181818182,1
2725,FC(F)(F)C=C(Cl)C(F)(F)F,197.967097032,0.7142857142857143,5
2726,FC(F)(F)C=C(Cl)C(F)(F)Cl,213.937546492,0.6428571428571429,1
2727,FC(C(F)(F)F)=C(Cl)C(F)(F)F,215.95767522,0.782608695652174,1
2728,FC(F)(F)C(Cl)=C(Cl)C(F)(F)F,231.92812468,0.58,5
2729,ClC(Cl)=CC(Cl)(Cl)C(Cl)Cl,259.828766144,0.41379310344827586,2
2730,c([Si](c(c(F)4)c(F)c(F)c(F)c(F)4)(c(c(F)3)c(F)c(F)c(F)c(F)3)c(c(F)2)c(F)c(F)c(F)c(F)2)(c(F)1)c(F)c(F)c(F)c(F)1,695.94499093,0.7613636363636364,1
2731,Fc(c(F)3)c(F)c(F)c(c(F)3)C(O)(c(c(F)2)c(F)c(F)c(F)c(F)2)c(c(F)1)c(F)c(F)c(F)c(F)1,529.9787879520001,0.5345911949685535,3
2732,Fc(c(F)2)c(F)c(F)c(c(F)2)C(=O)c(c(F)1)c(F)c(F)c(F)c(F)1,361.97894682000003,0.68,2
2733,CN(C)CCOC(c(c2)cccc2)c(c1)ccc(Br)c1,333.07282636,0.663594470046083,1
2734,CN(C)CCC(c(c2)nccc2)c(c1)ccc(Cl)c1,274.123676288,0.7593360995850622,1
2735,CN(C3)CCN(C3)C(c(c2)cccc2)c(c1)ccc(Cl)c1,300.139326352,0.7475247524752475,1
2736,Cc(c3)ccc(c3)C(=C([H])CN(C2)CCC2)c(c1)nccc1,278.178298704,0.5648854961832062,76
2737,C(C3)N(CCN(Cc(c4)ccc(c4)C(C)(C)C)3)C(c(c2)cccc2)c(c1)ccc(c1)Cl,432.233226736,0.5400696864111498,13
2738,OCCOCCN(C3)CCN(C3)C(c(c2)cccc2)c(c1)ccc(Cl)c1,374.176105784,0.610909090909091,1
2739,CN(C)CCOC(c(c2)nccc2)c(c1)ccc(Cl)c1,290.11859090800004,0.5915032679738562,1
2740,C(C3)CCN(C3)CCC(O)(C(C2)CCC2)c(c1)cccc1,287.224914548,0.6048387096774194,2
2741,CN(C3)CCN(C3)C(c(c2)cccc2)c(c1)cccc1,266.178298704,0.8121827411167513,1
2742,CN(C3)CCC(C3)OC(c(c2)cccc2)c(c1)cccc1,281.177964356,0.522633744855967,2
2743,CN(C)CCOC(c(c2)cccc2)c(c1)cccc1,255.162314292,0.7692307692307693,1
2744,Cc(c4)cc(cc4)CN(C3)CCN(C3)C(c(c2)cccc2)c(c1)ccc(Cl)c1,390.186276544,0.6736401673640168,1
2745,CCCCSc(c2)ccc(c2)C(SCCN(C)C)c(c1)cccc1,359.17414192800004,0.6487804878048781,2
2746,OCCN(C4)CCN(C4)CCCN(c21)c(c3)c(ccc(C(C)=O)3)Sc(cccc2)1,411.198048168,0.7147766323024055,1
2747,C(C4)CN(C4)CCN(c21)c(c3)c(ccc3)Sc(cccc2)1,296.13471963999996,0.4104803493449782,142
2748,CCCCCCCCOC(=O)c(c1)c(ccc1)C(=O)OCCCCCCCC,390.277009696,0.8314606741573034,52
2749,c(c7)cc(c(c7)1)N(C(=O)5)C([H])(C([H])42)C(C6)1C([H])(N3C6)CC([H])(C(=CCOC([H])(C5)4)C3)2,334.16812794399993,0.592,2
2750,CCCCCCCCC=CCCCCCCCC(O)=O,282.255880328,0.7341040462427746,5
2751,C(C3([H])4)(C)(C([H])(CC4)C(CCCC(C)C)([H])C)CCC(C3([H])1)([H])C(C)(C2)C(C=CC2)=CC1,368.344301408,0.4727272727272727,895
2752,Oc(c5)c(O4)c(c(c5)1)C(C2)(C34)C([H])(C=CC(O)3)C(N(C)C2)C1,285.136493468,0.7544910179640718,2
2753,CN(C4)CCC(C4)CN(c21)c(c3)c(ccc3)Sc(cccc2)1,310.15036970399996,0.728110599078341,2
2754,CCCCCCCCOC(=O)CCCCC(=O)OCCCCCCCC,370.308309824,0.7905759162303665,116
2755,NC(=O)NC(=O)C(Br)(CC)CC,236.016039756,0.4714285714285714,1
2756,CC(=O)Oc(c1)c(ccc1)C(O)=O,180.042258736,0.41626794258373206,151
2757,CCN(CC)CCN(c21)c(c3)c(ccc3)Sc(cccc2)1,298.15036970399996,0.5622119815668203,2
2758,c(c4)ccc(c4)CCN(C3)C(C1)C(C)C(C)(C3)c(c2)c(ccc(O)2)1,321.20926448399996,0.6280701754385964,2
2759,O=C(O1)Nc(c2)c(ccc(Cl)2)1,168.993056048,0.6360153256704981,1
2760,C=CCC(CC=C)(C(=O)1)C(=O)NC(=O)N1,208.084792244,0.525,3
2761,CCOC(=O)C(C2)(CCN(C)C2)c(c1)cccc1,247.157228912,0.7218045112781954,1
2762,CC(=O)Nc(c1)ccc(O)c1,151.063328528,0.6507177033492823,1
2763,CCCCC(C(=O)1)C(=O)N(c(c3)ccc(O)c3)N(c(c2)cccc2)1,324.1473925,0.5838926174496645,90
2764,CCC(=C([H])C)C(=O)NC(N)=O,156.089877624,0.3986013986013986,13
2765,Clc(c2)ccc(c2)C(N(C)1)[S+2]([O-1])([O-1])CCC(=O)1,273.02264192399997,0.6512605042016807,4
2766,COc(c2)c(ccc2)OCC(C1)OC(=O)N1,223.084457896,0.495114006514658,499
2767,C#CC(C1)(CCCC1)OC(N)=O,167.094628656,0.37058823529411766,149
2768,CCOC(=O)C(C2)(CCN(CCCNc(c3)cccc3)C2)c(c1)cccc1,366.2307282,0.8267477203647416,1
2769,CN(C)CCCN(c21)c(c3)c(ccc(OC)3)Sc(cccc2)1,314.145284324,0.7848605577689243,1
2770,CN(C)CCOC(=O)C(c(c2)cccc2)C(O)(C1)CCC1,291.18344366,0.2827586206896552,1206
2771,CCN(CC)C(C)C(=O)c(c1)cccc1,205.146664228,0.6602870813397129,24
2772,CCC(CC)(C(=O)1)C(=O)N(C)C(=O)N1,198.100442308,0.45685279187817257,125
2773,CN(C4)CCN(C4)CCCN(c21)c(c3)c(ccc(C(F)(F)F)3)Sc(cccc2)1,407.16430342800004,0.6587301587301587,1
2774,COC(C(=O)3)=C(OC)c(c(O3)1)c(OC)c(c2)c(oc2)c1,276.063388104,0.5254901960784314,4
2775,COC(C(=O)3)=C(OC)c(c1)c(O3)c(OC)c(o2)c(cc2)1,276.063388104,0.5291828793774319,65
2776,COC(C(=O)3)=C(OC)c(c1)c(O3)cc(o2)c(cc2)1,246.05282342,0.493006993006993,467
2777,C=CC(C)(C)OC(=C(OC)3)c(c(OC(=O)3)1)c(OC)c(c2)c(oc2)c1,330.110338296,0.4078549848942598,1408
2778,[2H]C([2H])([2H])OC(C(=O)3)=C(OC)c(c(O3)1)c(OC)c(c2)c(oc2)c1,279.08221834200003,0.5173611111111112,459
2779,COC(=C(O)3)c(c(OC(=O)3)1)c(OC)c(c2)c(oc2)c1,262.04773804,0.4297994269340974,1839
2780,COC(C(=O)3)=C(O)c(c1)c(O3)cc(o2)c(cc2)1,232.037173356,0.5787401574803149,59
2781,COC(=C3)c(c1)c(OC(=O)3)cc(o2)c(cc2)1,216.042258736,0.4666666666666667,306
2782,COC(=C3)c(c1)c(OC(=O)3)cc(O2)c(CC2)1,218.0579088,0.5518518518518518,255
2783,COC(C(=O)3)=C(OC)c(c1)c(O3)cc(o2)c(cc2)1,246.05282342,0.41216216216216217,2034
2784,COC(C(=O)3)=C(OC)c(c1)c(O3)cc(O2)c(CC2)1,248.068473484,0.49469964664310956,503
2785,CCOC(=C(OC)3)c(c1)c(OC(=O)3)cc(o2)c(cc2)1,260.06847348400004,0.593167701863354,153
2786,COC(C(=O)3)=C(O)c(c1)c(O3)cc(O2)c(CC2)1,234.05282342,0.38762214983713356,1947
2787,COc(c2)cc(O1)c(c2)C(OC)=CC(=O)1,206.0579088,0.6468401486988847,13
2788,COc(c2)cc(O1)c(c2)C=C(OC)C(=O)1,206.0579088,0.8108108108108109,6
2789,COc(c2)cc(O1)c(c2)C(OC)=C(OC)C(=O)1,236.068473484,0.7377777777777778,11
2790,COc(c4)cc(O3)c(c4)C([H])(O1)C([H])(C3)c(c2)c(cc(OC)c2)1,284.104858992,0.5619834710743802,70
2791,COc(c5)cc(O4)c(c5)C([H])(O1)C([H])(C4)c(c2)c(cc(O3)c(OC3)2)1,298.084123548,0.6798418972332015,39
2792,Oc(c5)cc(O4)c(c5)C([H])(O1)C([H])(C4)c(c2)c(c(O3)c(OC3)c2)1,284.06847348400004,0.46332046332046334,488
2793,COc(c5)c(OC)c(O4)c(c5)C([H])(O1)C([H])(C4)c(c2)c(cc(O3)c(OC3)2)1,328.09468823199995,0.6213991769547325,119
2794,CC(=O)Oc(c5)cc(O4)c(c5)C([H])(O1)C([H])(C4)c(c2)c(c(O3)c(OC3)c2)1,326.07903816799995,0.6060606060606061,34
2795,COc(c4)cc(O3)c(c4)C([H])(O1)C([H])(C3)c(c2)c(cc(OC)c(OC)2)1,314.115423676,0.6487603305785123,12
2796,COc(c4)c(OC)c(O3)c(c4)C([H])(O1)C([H])(C3)c(c2)c(cc(OC)c(OC)2)1,344.12598835999995,0.6569037656903766,28
2797,COc(c4)cc(O3)c(c4)C([H])(O1)C([H])(C3)c(c2)c(c(OC)c(OC)c2)1,314.115423676,0.7090163934426229,8
2798,COC(=O)c(c1)cccc1,136.052429496,0.6473988439306358,11
2799,CCCCOC(=O)c(c1)cccc1,178.099379688,0.8413461538461539,2
2800,CCCCCCOC(=O)c(c1)cccc1,206.130679816,0.8523206751054853,5
2801,O=C(OCc(c2)cccc2)c(c1)cccc1,212.083729624,0.76,1
2802,CCOC(=O)c(c1)cccc1,150.06807956,0.7783783783783784,3
2803,CCCOC(=O)c(c1)cccc1,164.083729624,0.882051282051282,1
2804,CC(C)OC(=O)c(c1)cccc1,164.083729624,0.8118279569892473,2
2805,c(c41)cc(cc(CC(C4)(C2)Cc(c3)c(ccc3C(=O)CCCC)2)1)C(=O)CCCC,388.240230264,0.5148148148148148,892
2806,CCOC(=O)c(c1)ccc(N)c1,165.078978592,0.7192118226600985,1
2807,Nc(c1)nccc1,94.053098192,0.7464788732394366,1
2808,CCOC(=O)c(c1)ccc(O)c1,166.06299418,0.88,1
2809,OC(=O)c(c1)cccc1,122.036779432,0.8129032258064516,1
2810,CCOC(=O)c(c1)ccc(N)c1,165.078978592,0.7192118226600985,1
2811,COC(=O)c(c1)ccc(N)c1,151.063328528,0.8048780487804879,1
2812,COC(=O)c(c1)c(O)cc(N)c1,167.058243148,0.820627802690583,1
2813,O=C(C=1)C=COC1,96.021129368,0.10429447852760736,285
2814,CC(=C1)OC(C)=CC(=O)1,124.052429496,0.28125,156
2815,CC(=C1)C(=O)C(C)=CO1,124.052429496,0.2916666666666667,279
2816,COC(=C1)OC(C)=CC(=O)1,140.047344116,0.28078817733990147,721
2817,COC(=C2)OC(=CC(=O)2)c(c1)cccc1,202.06299418,0.49746192893401014,449
2818,CCC(CC)(C(=O)1)C(=O)NC(=O)N1,184.084792244,0.852112676056338,1
2819,OCC(O1)=CC(=O)C(O)=C1,142.026608672,0.4032258064516129,255
2820,c(c2)ccc(c2)Oc(c1)nccc1,171.068413908,0.6565656565656566,53
2821,Cc(c2)cc(cc2)Oc(c1)nccc1,185.084063972,0.794392523364486,2
2822,Cc(c2)c(ccc2)Oc(c1)nccc1,185.084063972,0.6919431279620853,63
2823,CC(=C3)C(=O)c(c(O3)1)c(c2)c(ccc2)cc1,210.06807956,0.3674418604651163,750
2824,COc(c3)cc(c1)c(c3)cc(C(=O)2)c(OC(C)=C2)1,240.078644244,0.7616822429906542,6
2825,COc(c3)cc(c1)c(c3)c(C(=O)2)c(OC=C(C)2)c1,240.078644244,0.6830357142857143,6
2826,COc(c1)c(C(=O)3)c(OC(C)=C3)c(c2)c(ccc2)1,240.078644244,0.7235772357723578,4
2827,COc(c21)c(OC)c(C(=O)3)c(OC(C)=C3)c(cccc2)1,270.089208928,0.5942622950819673,22
2828,CC(=C1)Oc(c2)c(cc(c3)c(ccc3)2)C(=O)1,210.06807956,0.4878048780487805,102
2829,CC(=C3)Oc(c1C(=O)3)c(c2)c(ccc2)cc1,210.06807956,0.7740384615384616,4
2830,CC(=O)C(=C(C)3)C(=O)c(c1)c(O3)c(c2)c(ccc2)c1,252.078644244,0.8071748878923767,3
2831,CCCCC(CCCC)(C(=O)OCC)C(=O)OCC,272.198759376,0.3416666666666667,3643
2832,CCCCC(C(=O)OCC)C(=O)OCC,216.13615912,0.4595959595959596,61
2833,CCCCC(CCCC)C(=O)OC,186.161979944,0.7697368421052632,1
2834,CCCCCC(=O)OC,130.099379688,0.8473282442748091,3
2835,CCCC(CCC)(C(=O)1)C(=O)CC(C)(C)C1,224.177630008,0.65,2
2836,CCCC(C(=O)1)C(=O)CC(C)(C)C1,182.130679816,0.6153846153846154,9
2837,CC(=C1)OC(=O)C(Br)=C(C)1,201.962941564,0.5151515151515151,14
2838,N#Cc(c1)[n+1]([O-1])c(c2)c(ccc2)c1,170.048012812,0.8682634730538922,2
2839,N#CC(O1)=Nc(c2)c(ccc2)C=C1,170.048012812,0.49714285714285716,103
2840,N#Cc(c1)nc(c2)c(ccc2)c1,154.053098192,0.9271523178807947,1
2841,CCC(CC)(C(=O)1)C(=O)NC(=O)N1,184.084792244,0.7531645569620253,1
2842,CC(=C1)OC(=O)C(Br)=C(C)1,201.962941564,0.6863905325443787,2
2843,Cc(n1)c(C)c(C)o1,111.068413908,0.2903225806451613,115
2844,OCc(c(C)1)c(C)on1,127.063328528,0.27717391304347827,317
2845,O=C(C2)C(CCC2)Cc(c(C)1)c(C)on1,207.125928784,0.5238095238095238,2
2846,CC(=O)CC(=O)CCc(c(C)1)c(C)on1,209.10519334,0.3721973094170404,27
2847,Cc(n3)c(c(C)o3)CC(C1)C(=O)c(c2)c(ccc2)C1,255.125928784,0.4729241877256318,3
2848,CCOC(=O)C(C(C)=O)Cc(c(C)1)c(C)on1,239.115758024,0.403921568627451,37
2849,OCC(O1)=CC(=O)C(O)=C1,142.026608672,0.4336283185840708,230
2850,CCCCCCCC(=O)C(C(=O)3)=C(C=1)C(C)(O3)C(=O)C(=C2)C(C=C(C=CC)O2)1,382.178023932,0.4452296819787986,19
2851,CCCCCCCC(=O)Cc(c1)c(C)c(OC)c(c2)c(cc(C=CC)n2)1,353.23547923200005,0.7455089820359282,1
2852,[Na]OS(=O)(=O)CN(C)C(=C(C)1)C(=O)N(c(c2)cccc2)N(C)1,333.075921272,0.6984126984126984,1
2853,CN(C)C(=C(C)1)C(=O)N(c(c2)cccc2)N(C)1,231.137162164,0.5720524017467249,4
2854,CNC(=C(C)1)C(=O)N(c(c2)cccc2)N(C)1,217.1215121,0.7209302325581395,1
2855,CC(=C(N)1)N(C)N(c(c2)cccc2)C(=O)1,203.105862036,0.7922705314009661,1
2856,CCOP(=O)(OCC)OP(=O)(OCC)OCC,290.06842624,0.3698630136986301,829
2857,CCOP(=O)(OCC)OCC,182.07079559,0.3925925925925926,57
2858,Clc(c2)ccc(c2)C(c(c1)ccc(Cl)c1)C(Cl)(Cl)Cl,351.914688688,0.7768595041322314,1
2859,[H]C(Cl)(C([H])(Cl)1)C([H])(Cl)C([H])(Cl)C([H])(Cl)C([H])(Cl)1,287.860066272,0.2125984251968504,4220
2860,CNC(=O)CSP(=S)(OC)OC,228.99962187399998,0.3017241379310345,68
2861,[O-1][N+1](=O)c(c1)ccc(c1)OP(=S)(OC)OC,263.00173005000005,0.31746031746031744,55
2862,CCS(=O)CCSP(=O)(OC)OC,246.01493759,0.25,2593
2863,c(c3)ccc(c3)c(n2)cc(o2)c(c1)cccc1,221.084063972,0.6517412935323383,14
2864,c(c3)ccc(c3)C(=O)C(N=1)C(c(c2)cccc2)1,221.084063972,0.6150234741784038,19
2865,c(c3)ccc(c3)c(c2)oc(n2)c(c1)cccc1,221.084063972,0.6919431279620853,8
2866,Nc(n2)nc(s1)c(c2)nc(SC)1,198.003388192,0.1797752808988764,3458
2867,CCSc(n1)sc(n2)c(cnc(N)2)1,212.019038256,0.25,514
2868,CCCSc(n1)sc(n2)c(cnc(N)2)1,226.03468832,0.372972972972973,2
2869,CCCCSc(n1)sc(n2)c(cnc(N)2)1,240.05033838399999,0.35294117647058826,33
2870,CC(N1)=NCC1,84.06874825599999,0.17123287671232876,220
2871,CCC(N1)=NCC1,98.08439831999999,0.4260869565217391,5
2872,COc(c2)ccc(c2)C(N1)=NCC1,176.094963004,0.5836431226765799,5
2873,c(c2)ccc(c2)CC(N1)=NCC1,160.100048384,0.654054054054054,2
2874,CCCCCCCCCCCCCCCCCC(N1)=NCC1,308.31914928,0.6727272727272727,1
2875,c(c2)ccc(c2)C(N1)=NCC1,146.08439832,0.5073170731707317,28
2876,CCCCCCCCCCCC(N1)=NCC1,224.22524889599998,0.4251497005988024,52
2877,CC(C1)N=C(C)N1,98.08439831999999,0.42342342342342343,15
2878,CCC(N1)=NC(C)C1,112.10004838399999,0.5080645161290323,1
2879,[O-1][N+1](=O)c(c1)cc([N+1]([O-1])=O)c(N)c1,183.02800564,0.5572519083969466,2
2880,CNc(c1)c([N+1]([O-1])=O)cc(c1)[N+1]([O-1])=O,197.043655704,0.5271739130434783,115
2881,[O-1][N+1](=O)c(c2)cc([N+1]([O-1])=O)c(c2)Oc(c1)c([N+1]([O-1])=O)cc([N+1]([O-1])=O)c1,350.013477772,0.7044334975369458,1
2882,[O-1][N+1](=O)c(c1)cc([N+1]([O-1])=O)c(F)c1,186.007684796,0.625,1
2883,CCCN(CCC)c(c1)c([N+1]([O-1])=O)cc([N+1]([O-1])=O)c1,267.121906024,0.5416666666666666,493
2884,CN(C)c(c1)c([N+1]([O-1])=O)cc(c1)[N+1]([O-1])=O,211.059305768,0.7231638418079096,9
2885,CCCCNc(c1)c([N+1]([O-1])=O)cc([N+1]([O-1])=O)c1,239.090605896,0.7609756097560976,6
2886,CCNc(c1)c([N+1]([O-1])=O)cc(c1)[N+1]([O-1])=O,211.059305768,0.7067307692307693,16
2887,CCCNc(c1)c([N+1]([O-1])=O)cc(c1)[N+1]([O-1])=O,225.074955832,0.7969543147208121,1
2888,CNc(c1)c([N+1]([O-1])=O)cc(c1)[N+1]([O-1])=O,197.043655704,0.6097560975609756,60
2889,CC(C)Nc(c1)c([N+1]([O-1])=O)cc(c1)[N+1]([O-1])=O,225.074955832,0.7936507936507936,1
2890,CC(C)CNc(c1)c([N+1]([O-1])=O)cc([N+1]([O-1])=O)c1,239.090605896,0.775,4
2891,CCC(C)Nc(c1)c([N+1]([O-1])=O)cc([N+1]([O-1])=O)c1,239.090605896,0.7604166666666666,4
2892,[O-1][N+1](=O)c(c1)cc([N+1]([O-1])=O)c(c1)NC(C)(C)C,239.090605896,0.7586206896551724,1
2893,CCCCN(CCCC)c(c1)c([N+1]([O-1])=O)cc([N+1]([O-1])=O)c1,295.153206152,0.58203125,44
2894,CCN(CC)c(c1)c([N+1]([O-1])=O)cc([N+1]([O-1])=O)c1,239.090605896,0.5802469135802469,59
2895,CC(C)CN(CC(C)C)c(c1)c([N+1]([O-1])=O)cc([N+1]([O-1])=O)c1,295.153206152,0.6596638655462185,4
2896,CCN(CC)N=O,102.07931294,0.19230769230769232,594
2897,CCCN(N=O)CCC,130.110613068,0.4793388429752066,50
2898,O=NN(CC(C)C)CC(C)C,158.141913196,0.2909090909090909,716
2899,CCCCN(N=O)CCCC,158.141913196,0.26666666666666666,369
2900,O=NN(C1)CCCC1,114.07931294,0.13071895424836602,1654
2901,CCNS(=O)(=O)c(c1)ccc(C)c1,199.066699656,0.8551724137931035,1
2902,CCNS(=O)(=O)c(c1)c(C)ccc1,199.066699656,0.7701863354037267,2
2903,Cc(c1)ccc(c1)S(N)(=O)=O,171.035399528,0.7751937984496124,1
2904,Cc(c2)ccc(c2)S(=O)(=O)NC(C1)CCCC1,253.113649848,0.7230769230769231,1
2905,CCCCCCCCC([H])=C([H])CCCCCCCCO,268.276615772,0.3611111111111111,116
2906,OCc(c1)cccc1,108.057514876,0.8244274809160306,1
2907,OCCOc(c1)cccc1,138.06807956,0.8132530120481928,1
2908,CCCCCCCCC=CCCCCCCCC(N)=O,281.27186474,0.387434554973822,190
2909,c(c3)cc(c1)c(c3)c(c2)c(ccc2)c1,178.07825032,0.42391304347826086,5
2910,c(c3NC(=O)c(c4)cccc4)(cccc3)SSc(c1NC(=O)c(c2)cccc2)cccc1,456.09661988,0.6899563318777293,1
2911,COC(=O)c(c1)c(ccc1)C(=O)OC,194.0579088,0.8791208791208791,1
2912,COC(=O)c(c1)cc(cc1)C(=O)OC,194.0579088,0.8152173913043478,2
2913,CCOC(=O)c(c1)c(ccc1)C(=O)OCC,222.089208928,0.968421052631579,1
2914,CCCCOC(=O)c(c1)c(ccc1)C(=O)OCCCC,278.151809184,0.9734513274336283,1
2915,CC(C)COC(=O)c(c1)c(ccc1)C(=O)OCC(C)C,278.151809184,0.8468085106382979,21
2916,CCCCCOC(=O)c(c1)c(ccc1)C(=O)OCCCCC,306.183109312,0.9142857142857143,6
2917,CCCCC(CC)COC(=O)c(c1)c(ccc1)C(=O)OCC(CC)CCCC,390.277009696,0.9322709163346613,7
2918,CCCCC(CC)COC(=O)c(c1)cc(cc1)C(=O)OCC(CC)CCCC,390.277009696,0.80078125,2
2919,CCCCCCCCOC(=O)c(c1)c(ccc1)C(=O)OCCCCCCCC,390.277009696,0.9728682170542635,4
2920,CCCCOC(=O)c(c1)c(ccc1)C(=O)OCCCCCCCC(C)C,362.245709568,0.8674242424242424,20
2921,c(c1C(=O)OCCCCCC(C)C)(cccc1)C(=O)OCCCCCCCC(C)C,418.308309824,0.9060150375939849,67
2922,C(OC(=O)c(c1C(=O)OCCCCCCCC(C)C)cccc1)CCCCCCC(C)C,446.339609952,0.924812030075188,37
2923,CCCCOC(=O)c(c2)c(ccc2)C(=O)OCc(c1)cccc1,312.13615912,0.8312236286919831,4
2924,c(c3)ccc(c3)OC(=O)c(c2)c(ccc2)C(=O)Oc(c1)cccc1,318.089208928,0.8826291079812206,1
2925,C(C3)CCC(C3)OC(=O)c(c2)c(ccc2)C(=O)OC(C1)CCCC1,330.183109312,0.7804878048780488,8
2926,COCCOC(=O)c(c1)c(ccc1)C(=O)OCCOC,282.110338296,0.7307692307692307,2
2927,CCOCCOC(=O)c(c1)c(ccc1)C(=O)OCCOCC,310.141638424,0.782608695652174,2
2928,CCCCOCCOC(=O)c(c1)c(ccc1)C(=O)OCCOCCCC,366.20423868,0.7105263157894737,1
2929,CCCCCCCCC=CCCCCCCCC(=O)OC,296.271530392,0.8448275862068966,30
2930,CCCCCCCCC=CCCCCCCCC(=O)OCC,310.287180456,0.6820512820512821,15
2931,CCCCCCCCC=CCCCCCCCC(=O)OCCCC,338.318480584,0.7772277227722773,2
2932,CCCCCCCCC=CCCCCCCCC(=O)OCCOCCCC,382.34469533199996,0.5693069306930693,10
2933,CCCCCCCCC=CCCCCCCCC(=O)OCC(C1)OCC1,366.31339520399996,0.5739910313901345,77
2934,CCCCCCCCCCCCCCCC(=O)OC(C)C,298.287180456,0.3147208121827411,470
2935,CCCCCCCCCCCCCCCC(=O)OCCCCCC(C)C,368.365430776,0.4354066985645933,161
2936,CCCCCCC(CC=CCCCCCCCC(=O)OC)CC(O)=O,354.27700969599994,0.5428571428571428,33
2937,CCCCCCC(CC=CCCCCCCCC(=O)OCCCC)CC(O)=O,396.32395988799993,0.658008658008658,56
